Status,CRN,Course Code,Course Subject,Course Number,Course Title,Cross List Code,College,Department,Schedule Type,Credits,Days,Time,Primary Instructor,Secondary Instructors,Max Enrollment,Current Enrollment,Enrollment Available,Waitlist Count,Campus,Location,Seating,Dates
Open,11787,MATH 597-170,MATH,597,Reading and Special Projects,,CC,AMAT,IND,20,, - ,"Tier, Charles",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11608,MATH 691-114,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Petrovic, Sonja",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10321,MATH 691-115,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Hickernell, Fred",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10322,MATH 691-133,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Duan, Jinqiao",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11007,MATH 691-141,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Li, Shuwang",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10323,MATH 691-158,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Li, Xiaofan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10324,MATH 691-160,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Bielecki, Tomasz",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12754,MATH 691-171,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Nadtochiy, Sergey",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12756,MATH 691-175,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Cheng, Maggie",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11008,MATH 691-188,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Ellis, Robert",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11009,MATH 691-189,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Kaul, Hemanshu",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12048,MATH 691-190,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Gong, Ruoting",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10927,MATH 691-191,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Cialenco, Igor",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11614,MATH 691-193,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Kang, Lulu",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11010,MATH 691-198,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Pelsmajer, Michael",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13328,MATH 691-199,MATH,691,Research and Thesis Ph.D.,,CC,AMAT,IND,20,, - ,"Liu, Chun",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10063,PHYS 100-01,PHYS,100,Intro to the Profession,,LS,PHYS,LEC,2,T,1515 - 1605,"Littlejohn, Bryce",,15,0,15,0,Mies,PS-213,27,22-AUG-22 to 10-DEC-22
Open,10063,PHYS 100-01,PHYS,100,Intro to the Profession,,LS,PHYS,LEC,2,F,1125 - 1215,"Littlejohn, Bryce",,15,0,15,0,Mies,PS-213,27,22-AUG-22 to 10-DEC-22
Open,11679,PHYS 120-01,PHYS,120,Astronomy,,LS,PHYS,LEC,3,MW,1000 - 1115,"Gidalevitz, David",,40,0,40,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,10064,PHYS 123-01,PHYS,123,General Physics I:  Mechanics,,LS,PHYS,LEC,4,MW,0835 - 0950,"Gidalevitz, David",,48,0,48,0,Mies,PS-240,48,22-AUG-22 to 10-DEC-22
Open,10067,PHYS 123-02,PHYS,123,General Physics I:  Mechanics,,LS,PHYS,LEC,4,TR,0835 - 0950,"Laurent-Muehleisen, Sally",,48,0,48,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,11680,PHYS 123-03,PHYS,123,General Physics I:  Mechanics,,LS,PHYS,LEC,4,TR,1350 - 1505,"Laurent-Muehleisen, Sally",,48,0,48,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,10065,PHYS 123-L01,PHYS,123,Laboratory,,LS,PHYS,LAB,0,T,1000 - 1115,"Gidalevitz, David",,24,0,24,0,Mies,PS-265B,27,22-AUG-22 to 10-DEC-22
Open,10065,PHYS 123-L01,PHYS,123,Laboratory,,LS,PHYS,REC,0,T,0835 - 0950,"Gidalevitz, David",,24,0,24,0,Mies,PS-152,48,22-AUG-22 to 10-DEC-22
Open,10066,PHYS 123-L02,PHYS,123,Laboratory,,LS,PHYS,LAB,0,W,1000 - 1115,"Gidalevitz, David",,24,0,24,0,Mies,PS-265B,27,22-AUG-22 to 10-DEC-22
Open,10066,PHYS 123-L02,PHYS,123,Laboratory,,LS,PHYS,REC,0,W,0835 - 0950,"Gidalevitz, David",,24,0,24,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,11201,PHYS 123-L03,PHYS,123,Laboratory,,LS,PHYS,LAB,0,T,1825 - 1940,"Laurent-Muehleisen, Sally",,24,0,24,0,Mies,PS-265B,27,22-AUG-22 to 10-DEC-22
Open,11201,PHYS 123-L03,PHYS,123,Laboratory,,LS,PHYS,REC,0,T,1700 - 1815,"Laurent-Muehleisen, Sally",,24,0,24,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,11202,PHYS 123-L04,PHYS,123,Laboratory,,LS,PHYS,LAB,0,R,1825 - 1940,"Laurent-Muehleisen, Sally",,24,0,24,0,Mies,PS-265B,27,22-AUG-22 to 10-DEC-22
Open,11202,PHYS 123-L04,PHYS,123,Laboratory,,LS,PHYS,REC,0,R,1700 - 1815,"Laurent-Muehleisen, Sally",,24,0,24,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,11681,PHYS 123-L05,PHYS,123,Laboratory,,LS,PHYS,REC,0,W,1350 - 1505,"Laurent-Muehleisen, Sally",,24,0,24,0,Mies,PS-129,54,22-AUG-22 to 10-DEC-22
Open,11681,PHYS 123-L05,PHYS,123,Laboratory,,LS,PHYS,LAB,0,W,1515 - 1630,"Laurent-Muehleisen, Sally",,24,0,24,0,Mies,PS-265B,27,22-AUG-22 to 10-DEC-22
Open,11682,PHYS 123-L06,PHYS,123,Laboratory,,LS,PHYS,REC,0,R,0835 - 0950,"Laurent-Muehleisen, Sally",,24,0,24,0,Mies,PS-213,27,22-AUG-22 to 10-DEC-22
Open,11682,PHYS 123-L06,PHYS,123,Laboratory,,LS,PHYS,LAB,0,R,1000 - 1115,"Laurent-Muehleisen, Sally",,24,0,24,0,Mies,PS-265B,27,22-AUG-22 to 10-DEC-22
Open,10068,PHYS 200-01,PHYS,200,"Energy, Waves, Mtrls, & Forces",,LS,PHYS,LEC,4,TR,1125 - 1305,"Springer, Greggory",,110,0,110,0,Mies,RE-104,152,22-AUG-22 to 10-DEC-22
Open,10074,PHYS 221-01,PHYS,221,Gen Physics II: Elect&Magntism,,LS,PHYS,LEC,4,MW,1000 - 1115,"Kaplan, Daniel",,48,0,48,0,Mies,PS-129,54,22-AUG-22 to 10-DEC-22
Open,11684,PHYS 221-02,PHYS,221,Gen Physics II: Elect&Magntism,,LS,PHYS,LEC,4,MW,1125 - 1240,"Morrison, Timothy",,48,0,48,0,Mies,PS-129,54,22-AUG-22 to 10-DEC-22
Open,10069,PHYS 221-03,PHYS,221,Gen Physics II: Elect&Magntism,,LS,PHYS,LEC,4,MW,1350 - 1505,"Morrison, Timothy",,48,0,48,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,10071,PHYS 221-04,PHYS,221,Gen Physics II: Elect&Magntism,,LS,PHYS,LEC,4,TR,0835 - 0950,"Mishra, Bhoopesh",,48,0,48,0,Mies,PS-129,54,22-AUG-22 to 10-DEC-22
Open,15214,PHYS 221-05,PHYS,221,Gen Physics II: Elect&Magntism,,LS,PHYS,LEC,4,TR,1000 - 1115,"Mishra, Bhoopesh",,48,0,48,0,Mies,PS-129,54,22-AUG-22 to 10-DEC-22
Open,10070,PHYS 221-L01,PHYS,221,Laboratory,,LS,PHYS,LAB,0,T,1000 - 1115,"Kaplan, Daniel",,24,0,24,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,10070,PHYS 221-L01,PHYS,221,Laboratory,,LS,PHYS,REC,0,T,0835 - 0950,"Kaplan, Daniel",,24,0,24,0,Mies,RE-258,42,22-AUG-22 to 10-DEC-22
Open,10863,PHYS 221-L02,PHYS,221,Laboratory,,LS,PHYS,LAB,0,R,1000 - 1115,"Kaplan, Daniel",,24,0,24,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,10863,PHYS 221-L02,PHYS,221,Laboratory,,LS,PHYS,REC,0,R,0835 - 0950,"Kaplan, Daniel",,24,0,24,0,Mies,RE-258,42,22-AUG-22 to 10-DEC-22
Open,10072,PHYS 221-L03,PHYS,221,Laboratory,,LS,PHYS,LAB,0,T,1825 - 1940,"Morrison, Timothy",,24,0,24,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,10072,PHYS 221-L03,PHYS,221,Laboratory,,LS,PHYS,REC,0,T,1700 - 1815,"Morrison, Timothy",,24,0,24,0,Mies,PS-129,54,22-AUG-22 to 10-DEC-22
Open,10073,PHYS 221-L04,PHYS,221,Laboratory,,LS,PHYS,LAB,0,R,1825 - 1940,"Morrison, Timothy",,24,0,24,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,10073,PHYS 221-L04,PHYS,221,Laboratory,,LS,PHYS,REC,0,R,1700 - 1815,"Morrison, Timothy",,24,0,24,0,Mies,PS-129,54,22-AUG-22 to 10-DEC-22
Open,10075,PHYS 221-L05,PHYS,221,Laboratory,,LS,PHYS,REC,0,T,1350 - 1505,"Morrison, Timothy",,24,0,24,0,Mies,PS-152,48,22-AUG-22 to 10-DEC-22
Open,10075,PHYS 221-L05,PHYS,221,Laboratory,,LS,PHYS,LAB,0,T,1515 - 1630,"Morrison, Timothy",,24,0,24,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,11683,PHYS 221-L06,PHYS,221,Laboratory,,LS,PHYS,REC,0,W,1700 - 1815,"Morrison, Timothy",,24,0,24,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,11683,PHYS 221-L06,PHYS,221,Laboratory,,LS,PHYS,LAB,0,W,1825 - 1940,"Morrison, Timothy",,24,0,24,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,11685,PHYS 221-L07,PHYS,221,Laboratory,,LS,PHYS,REC,0,W,0835 - 0950,"Mishra, Bhoopesh",,24,0,24,0,Mies,PS-129,54,22-AUG-22 to 10-DEC-22
Open,11685,PHYS 221-L07,PHYS,221,Laboratory,,LS,PHYS,LAB,0,W,1000 - 1115,"Mishra, Bhoopesh",,24,0,24,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,11686,PHYS 221-L08,PHYS,221,Laboratory,,LS,PHYS,LAB,0,F,1000 - 1115,"Mishra, Bhoopesh",,24,0,24,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,11686,PHYS 221-L08,PHYS,221,Laboratory,,LS,PHYS,REC,0,F,0835 - 0950,"Mishra, Bhoopesh",,24,0,24,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,15215,PHYS 221-L09,PHYS,221,Laboratory,,LS,PHYS,REC,4,W,1350 - 1505,"Mishra, Bhoopesh",,24,0,24,0,Mies,RE-242,30,22-AUG-22 to 10-DEC-22
Open,15215,PHYS 221-L09,PHYS,221,Laboratory,,LS,PHYS,LAB,4,W,1515 - 1630,"Mishra, Bhoopesh",,24,0,24,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,15216,PHYS 221-L10,PHYS,221,Laboratory,,LS,PHYS,REC,4,F,1350 - 1505,"Mishra, Bhoopesh",,24,0,24,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,15216,PHYS 221-L10,PHYS,221,Laboratory,,LS,PHYS,LAB,4,F,1515 - 1630,"Mishra, Bhoopesh",,24,0,24,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,10076,PHYS 223-01,PHYS,223,General Physics III,69,LS,PHYS,B,4,TR,1350 - 1505,"Mishra, Bhoopesh",,15,0,15,0,Mies,PS-129,54,22-AUG-22 to 10-DEC-22
Open,13750,PHYS 223-L01,PHYS,223,General Physics III,,LS,PHYS,REC,0,M,0835 - 0950,"Mishra, Bhoopesh",,15,0,15,0,Mies,PS-121,54,22-AUG-22 to 10-DEC-22
Open,13750,PHYS 223-L01,PHYS,223,General Physics III,,LS,PHYS,LAB,0,M,1000 - 1115,"Mishra, Bhoopesh",,15,0,15,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,10077,PHYS 224-01,PHYS,224,Gen Physics III for Engnrs,69,LS,PHYS,LEC,3,TR,1350 - 1505,"Mishra, Bhoopesh",,35,0,35,0,Mies,PS-129,54,22-AUG-22 to 10-DEC-22
Open,14981,PHYS 225-L01,PHYS,225,General Physics III Lab only,,LS,PHYS,LAB,1,M,1000 - 1115,"Mishra, Bhoopesh",,10,0,10,0,Mies,PS-265A,27,22-AUG-22 to 10-DEC-22
Open,14324,PHYS 300-02,PHYS,300,Instrumentation Lab,,LS,PHYS,LEC,4,TR,1700 - 1950,"Torun, Yagmur",,13,0,13,0,Mies,PS-120,46,22-AUG-22 to 10-DEC-22
Open,11917,PHYS 301-01,PHYS,301,Math Methods of Physics,,LS,PHYS,LEC,3,MW,1125 - 1240,"Shylnov, Yurii",,20,0,20,0,Mies,RE-241,30,22-AUG-22 to 10-DEC-22
Open,10078,PHYS 308-01,PHYS,308,Classical Mechanics I,,LS,PHYS,LEC,3,TR,1125 - 1240,"Bunker, Grant",,24,0,24,0,Mies,PS-152,48,22-AUG-22 to 10-DEC-22
Open,10079,PHYS 405-01,PHYS,405,Fndmntls of Quantum Theory I,,LS,PHYS,LEC,3,MW,1350 - 1505,"Springer, Greggory",,25,0,25,0,Mies,PS-213,27,22-AUG-22 to 10-DEC-22
Open,15294,PHYS 412-01,PHYS,412,Modern Optics and Lasers,,LS,PHYS,LEC,3,TR,1350 - 1505,"Segre, Carlo",,20,0,20,0,Mies,SB-106,29,22-AUG-22 to 10-DEC-22
Open,10080,PHYS 413-01,PHYS,413,Electromagnetism I,,LS,PHYS,LEC,3,MW,1000 - 1115,"Spentzouris, Linda",,19,0,19,0,Mies,SB-106,29,22-AUG-22 to 10-DEC-22
Open,10081,PHYS 427-01,PHYS,427,Advanced Physics Lab I,,LS,PHYS,B,3,F,1350 - 1505,"Zasadzinski, John",,16,0,16,0,Mies,PS-130,25,22-AUG-22 to 10-DEC-22
Open,10081,PHYS 427-01,PHYS,427,Advanced Physics Lab I,,LS,PHYS,LAB,3,F,1000 - 1240,"Zasadzinski, John",,16,0,16,0,Mies,PS-130,25,22-AUG-22 to 10-DEC-22
Open,15316,PHYS 460-01,PHYS,460,Stellar Astrophysics,,LS,PHYS,LEC,3,TR,1000 - 1115,"Laurent-Muehleisen, Sally",,15,0,15,0,Mies,PS-213,27,22-AUG-22 to 10-DEC-22
Open,10082,PHYS 485-01,PHYS,485,Physics Colloquium,4F,LS,PHYS,SEM,1,R,1515 - 1630,"Littlejohn, Bryce",,20,0,20,0,Mies,PS-111,98,22-AUG-22 to 10-DEC-22
Open,11438,PHYS 491-101,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Shylnov, Yurii",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12405,PHYS 491-105,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Suthar, Kamleshkumar",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11057,PHYS 491-107,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Sullivan, Zack",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11826,PHYS 491-108,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Mancini, Derrick",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11077,PHYS 491-109,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Glodowski, Alan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13582,PHYS 491-115,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Littlejohn, Bryce",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10691,PHYS 491-122,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Kaplan, Daniel",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10083,PHYS 491-125,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Segre, Carlo",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11078,PHYS 491-129,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Zasadzinski, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11079,PHYS 491-134,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Bunker, Grant",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11080,PHYS 491-137,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Coffey, Liam",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11082,PHYS 491-163,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Spentzouris, Linda",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11083,PHYS 491-183,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Gidalevitz, David",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10556,PHYS 491-184,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Terry, Jeffrey",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11084,PHYS 491-190,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Torun, Yagmur",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13207,PHYS 491-191,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Wereszczynski, Jeffery",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14769,PHYS 491-192,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Laurent-Muehleisen, Sally",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15042,PHYS 491-193,PHYS,491,Undergraduate Research,,LS,PHYS,IND,6,, - ,"Khatiwada, Rakshya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12015,PHYS 497-122,PHYS,497,Special Topics in Physics,,LS,PHYS,IND,3,, - ,"Kaplan, Daniel",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12790,PHYS 497-125,PHYS,497,Special Topics in Physics,,LS,PHYS,IND,10,, - ,"Segre, Carlo",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12356,PHYS 497-184,PHYS,497,Special Topics in Physics,,LS,PHYS,IND,3,, - ,"Terry, Jeffrey",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15025,PHYS 497-186,PHYS,497,Special Topics in Physics,,LS,PHYS,IND,10,, - ,"Khounsary, Ali",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10084,PHYS 501-01,PHYS,501,Meth Theoretical Physics I,,LS,PHYS,LEC,3,TR,1350 - 1505,"Shylnov, Yurii",,15,0,15,0,Mies,RE-119,30,22-AUG-22 to 10-DEC-22
Open,10085,PHYS 508-01,PHYS,508,Analytical Dynamics,,LS,PHYS,LEC,3,TR,1000 - 1115,"Snopok, Pavel",,17,0,17,0,Mies,PS-116,21,22-AUG-22 to 10-DEC-22
Open,10723,PHYS 509-01,PHYS,509,Quantum Theory I,,LS,PHYS,LEC,3,MW,1350 - 1505,"Shylnov, Yurii",,15,0,15,0,Mies,PS-116,21,22-AUG-22 to 10-DEC-22
Open,11243,PHYS 515-01,PHYS,515,Statistical Mechanics,,LS,PHYS,LEC,3,MW,1000 - 1115,"Wereszczynski, Jeffery",,15,0,15,0,Mies,PS-116,21,22-AUG-22 to 10-DEC-22
Open,12410,PHYS 525-01,PHYS,525,Appl Physics Methods Sci Engg,4H,LS,PHYS,LEC,3,F,1350 - 1630,"Khounsary, Ali",,8,0,8,0,Mies,PS-116,21,22-AUG-22 to 10-DEC-22
Open,12411,PHYS 526-01,PHYS,526,Applied Physics Case Studies,4H,LS,PHYS,LEC,3,F,1350 - 1630,"Khounsary, Ali",,6,0,6,0,Mies,PS-116,21,22-AUG-22 to 10-DEC-22
Open,15217,PHYS 537-01,PHYS,537,Solid State Physics I,,LS,PHYS,LEC,3,TR,1350 - 1505,"Terry, Jeffrey",,15,0,15,0,Mies,SB-201,29,22-AUG-22 to 10-DEC-22
Open,11351,PHYS 545-01,PHYS,545,Particle Physics I,,LS,PHYS,LEC,3,MW,1350 - 1505,"Sullivan, Zack",,15,0,15,0,Mies,SB-107,29,22-AUG-22 to 10-DEC-22
Open,10086,PHYS 571-01,PHYS,571,Radiation Physics,,LS,PHYS,LEC,3,R,1825 - 2105,"Littlejohn, Bryce",,10,0,10,0,Mies,PS-240,48,22-AUG-22 to 10-DEC-22
Open,10087,PHYS 571-02,PHYS,571,Radiation Physics,,LS,PHYS,LEC,3,, - ,"Littlejohn, Bryce",,30,0,30,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,12605,PHYS 573-01,PHYS,573,Stands Statutes Regulations,,LS,PHYS,LEC,3,T,1700 - 1940,"Scherer, David",,10,0,10,0,Mies,PS-116,21,22-AUG-22 to 10-DEC-22
Open,12606,PHYS 573-02,PHYS,573,Stands Statutes Regulations,,LS,PHYS,LEC,3,, - ,"Scherer, David",,20,0,20,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10090,PHYS 575-01,PHYS,575,Case Studies Health Physics,,LS,PHYS,LEC,3,R,1700 - 1940,"Chen, Shih-Yew",,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,12314,PHYS 576-02,PHYS,576,Radiation Dosimetry,,LS,PHYS,LEC,3,, - ,,,20,0,20,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10094,PHYS 585-01,PHYS,585,Physics Colloquium,4F,LS,PHYS,SEM,1,R,1515 - 1630,"Littlejohn, Bryce",,10,0,10,0,Mies,PS-111,98,22-AUG-22 to 10-DEC-22
Open,11106,PHYS 591-102,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Snopok, Pavel",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11085,PHYS 591-107,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Sullivan, Zack",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11822,PHYS 591-115,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Littlejohn, Bryce",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11086,PHYS 591-122,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Kaplan, Daniel",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10920,PHYS 591-125,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Segre, Carlo",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10095,PHYS 591-129,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Zasadzinski, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10557,PHYS 591-134,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Bunker, Grant",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10558,PHYS 591-137,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Coffey, Liam",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11995,PHYS 591-139,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Khounsary, Ali",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11770,PHYS 591-159,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Wereszczynski, Jeffery",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10559,PHYS 591-163,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Spentzouris, Linda",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10714,PHYS 591-183,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Gidalevitz, David",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11145,PHYS 591-184,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Terry, Jeffrey",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11649,PHYS 591-187,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Laurent-Muehleisen, Sally",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11088,PHYS 591-190,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Torun, Yagmur",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15035,PHYS 591-191,PHYS,591,Research and Thesis M.S.,,LS,PHYS,IND,20,, - ,"Wisniewski, Eric",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12772,PHYS 594-125,PHYS,594,Research Project,,LS,PHYS,IND,10,, - ,"Segre, Carlo",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12315,PHYS 594-139,PHYS,594,Research Project,,LS,PHYS,IND,10,, - ,"Khounsary, Ali",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12644,PHYS 597-101,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Shylnov, Yurii",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11107,PHYS 597-102,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Snopok, Pavel",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11089,PHYS 597-107,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Sullivan, Zack",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11823,PHYS 597-115,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Littlejohn, Bryce",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10664,PHYS 597-122,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Kaplan, Daniel",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
